taxid,parent,taxonomic_rank,scientific_name
taxon:2802033 [Escherichia coli O166:H15]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O166:H15
taxon:2478974 [Escherichia sp. E14V5]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. E14V5
taxon:2044465 [Escherichia sp. E4702]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. E4702
taxon:1392864 [Escherichia coli M19]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli M19
taxon:1308675 [Escherichia coli ADL-310]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ADL-310
taxon:1425342 [Escherichia coli KL16]@isolate,taxon:1435461 [Escherichia coli KLY]@strain,isolate,Escherichia coli KL16
taxon:1116005 [Escherichia coli 2730350]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2730350
taxon:1355049 [Escherichia coli JJ1901]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli JJ1901
taxon:1446732 [Escherichia coli O26:H11 str. 2011C-3506]@strain,taxon:244319 [Escherichia coli O26:H11]@serotype,strain,Escherichia coli O26:H11 str. 2011C-3506
taxon:1281198 [Escherichia coli UMEA 3160-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMEA 3160-1
taxon:373045 [Escherichia coli O111:NM]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O111:NM
taxon:1286350 [Escherichia coli TOP2652]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli TOP2652
taxon:1182708 [Escherichia coli KTE116]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE116
taxon:2067431 [Escherichia coli O79]@serogroup,taxon:562 [Escherichia coli]@species,serogroup,Escherichia coli O79
taxon:1308984 [Escherichia coli HM69]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HM69
taxon:645650 [Escherichia sp. enrichment culture clone 03-018]@species,taxon:75663 [environmental samples]@no rank,species,Escherichia sp. enrichment culture clone 03-018
taxon:1220665 [Escherichia sp. 105.17]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. 105.17
taxon:1406818 [Escherichia coli GSK202U]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli GSK202U
taxon:868173 [Escherichia coli DEC8D]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli DEC8D
taxon:1365262 [Escherichia coli 754_10]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 754_10
taxon:1777376 [Escherichia sp. 102C.3]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. 102C.3
taxon:656400 [Escherichia coli H420]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli H420
taxon:1645103 [Escherichia sp. UIWRF1306]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF1306
taxon:1678502 [Escherichia sp. UIWRF0865]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0865
taxon:2079164 [Escherichia coli O83]@serogroup,taxon:562 [Escherichia coli]@species,serogroup,Escherichia coli O83
taxon:1446621 [Escherichia coli O157:H7 str. 2009EL2109]@strain,taxon:83334 [Escherichia coli O157:H7]@serotype,strain,Escherichia coli O157:H7 str. 2009EL2109
taxon:1268989 [Escherichia coli 907889]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 907889
taxon:1280977 [Escherichia coli HVH 26 (4-5703913)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 26 (4-5703913)
taxon:1450435 [Escherichia coli 402088]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 402088
taxon:1457192 [Escherichia coli LR09]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli LR09
taxon:316401 [Escherichia coli ETEC H10407]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ETEC H10407
taxon:656423 [Escherichia coli R424]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli R424
taxon:2067429 [Escherichia coli O2]@serogroup,taxon:562 [Escherichia coli]@species,serogroup,Escherichia coli O2
taxon:1182711 [Escherichia coli KTE121]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE121
taxon:870963 [Escherichia coli O127:B8]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O127:B8
taxon:1328446 [Escherichia coli BIDMC 20A]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli BIDMC 20A
taxon:1116068 [Escherichia coli P0301867.4]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0301867.4
taxon:1446663 [Escherichia coli O157:H7 str. K1420]@strain,taxon:83334 [Escherichia coli O157:H7]@serotype,strain,Escherichia coli O157:H7 str. K1420
taxon:1280963 [Escherichia coli HVH 9 (4-6942539)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 9 (4-6942539)
taxon:1181737 [Escherichia coli KTE191]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE191
taxon:1227813 [Escherichia coli S17]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli S17
taxon:1412815 [Escherichia coli 148]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 148
taxon:1444114 [Escherichia coli 6-175-07_S1_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 6-175-07_S1_C3
taxon:2093861 [Escherichia sp. MOD1-EC4550]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. MOD1-EC4550
taxon:2990471 [Escherichia coli O6:K2:H1]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O6:K2:H1
taxon:1446671 [Escherichia coli O157:H7 str. K2188]@strain,taxon:83334 [Escherichia coli O157:H7]@serotype,strain,Escherichia coli O157:H7 str. K2188
taxon:2778654 [Escherichia coli O152:H23]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O152:H23
taxon:1322345 [Escherichia coli ATCC 25922]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ATCC 25922
taxon:1444167 [Escherichia coli 3-105-05_S3_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 3-105-05_S3_C2
taxon:2582420 [Escherichia coli O145:H34]@no rank,taxon:562 [Escherichia coli]@species,no rank,Escherichia coli O145:H34
taxon:1167693 [Escherichia coli O32:H37]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O32:H37
taxon:358709 [Escherichia coli 101-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 101-1
taxon:2100503 [Escherichia coli O96]@serogroup,taxon:562 [Escherichia coli]@species,serogroup,Escherichia coli O96
taxon:2082625 [Escherichia sp. R11]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. R11
taxon:1017035 [Escherichia coli PBB5]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli PBB5
taxon:1446514 [Escherichia coli O111:NM str. 04-3211]@strain,taxon:373045 [Escherichia coli O111:NM]@serotype,strain,Escherichia coli O111:NM str. 04-3211
taxon:1116095 [Escherichia coli p0305293.7]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli p0305293.7
taxon:754088 [Escherichia coli STEC_H.I.8]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli STEC_H.I.8
taxon:1716096 [Escherichia sp. EM067]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. EM067
taxon:754334 [Escherichia sp. TW11930]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. TW11930
taxon:1005499 [Escherichia coli PA24]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli PA24
taxon:2100487 [Escherichia coli O128:H42]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli O128:H42
taxon:700494 [Escherichia sp. enrichment culture DGGE band D5]@species,taxon:75663 [environmental samples]@no rank,species,Escherichia sp. enrichment culture DGGE band D5
taxon:753100 [Escherichia sp. VA17]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. VA17
taxon:1678478 [Escherichia sp. UIWRF0647]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0647
taxon:2773248 [Escherichia sp. RHB35-SO-C04]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. RHB35-SO-C04
taxon:1241934 [Escherichia coli sl-try]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli sl-try
taxon:1400156 [Escherichia coli BIDMC 43a]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli BIDMC 43a
taxon:1268994 [Escherichia coli 908524]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 908524
taxon:1281276 [Escherichia coli UMEA 3955-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMEA 3955-1
taxon:869674 [Escherichia coli 95.0941]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 95.0941
taxon:1005530 [Escherichia coli EC4402]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli EC4402
taxon:1444133 [Escherichia coli 1-176-05_S3_C1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 1-176-05_S3_C1
taxon:480854 [Escherichia sp. 115]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. 115
taxon:1444038 [Escherichia coli 2-052-05_S1_C1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2-052-05_S1_C1
taxon:1716441 [Escherichia sp. CH-10]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. CH-10
taxon:1446520 [Escherichia coli O111:NM str. 2010C-4221]@strain,taxon:373045 [Escherichia coli O111:NM]@serotype,strain,Escherichia coli O111:NM str. 2010C-4221
taxon:1240381 [Escherichia coli H093800010]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli H093800010
taxon:626534 [Escherichia coli O157:12]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli O157:12
taxon:1116189 [Escherichia coli P0304816.13]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0304816.13
taxon:749537 [Escherichia coli MS 115-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli MS 115-1
taxon:1116032 [Escherichia coli 2871950]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2871950
taxon:758831 [Escherichia coli ECC-1470]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli ECC-1470
taxon:861909 [Escherichia coli O101:H33]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O101:H33
taxon:1535115 [Escherichia sp. ESBL314aB15_13_3E]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. ESBL314aB15_13_3E
taxon:1343184 [Escherichia sp. 4B]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. 4B
taxon:1444128 [Escherichia coli 5-172-05_S3_C1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 5-172-05_S3_C1
taxon:2723306 [Escherichia sp. 93.0743]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. 93.0743
taxon:749544 [Escherichia coli MS 175-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli MS 175-1
taxon:2162916 [Escherichia coli O7]@serogroup,taxon:562 [Escherichia coli]@species,serogroup,Escherichia coli O7
taxon:404390 [Escherichia coli NT:H19]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli NT:H19
taxon:1281185 [Escherichia coli UMEA 3117-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMEA 3117-1
taxon:754342 [Escherichia sp. Z205]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. Z205
taxon:2100495 [Escherichia coli O91:H28]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli O91:H28
taxon:1446759 [Escherichia coli O86:H34]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O86:H34
taxon:1116067 [Escherichia coli P0301867.3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0301867.3
taxon:1116045 [Escherichia coli P0299438.10]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0299438.10
taxon:1323302 [Escherichia sp. July_KB1F3]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. July_KB1F3
taxon:1126901 [Escherichia coli C418_89]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli C418_89
taxon:749527 [Escherichia coli MS 21-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli MS 21-1
taxon:1645083 [Escherichia sp. UIWRF1145]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF1145
taxon:2773249 [Escherichia sp. RHB35-SO-C08]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. RHB35-SO-C08
taxon:1355110 [Escherichia coli JJ2243]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli JJ2243
taxon:1450429 [Escherichia coli 102712]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 102712
taxon:1678466 [Escherichia sp. UIWRF0509]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0509
taxon:1169323 [Escherichia coli KTE231]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE231
taxon:2234129 [Escherichia coli O116]@serogroup,taxon:562 [Escherichia coli]@species,serogroup,Escherichia coli O116
taxon:1644910 [Escherichia sp. UIWRF0184]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0184
taxon:2491687 [Escherichia coli O26:H32]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli O26:H32
taxon:2170724 [Escherichia coli O24]@serogroup,taxon:562 [Escherichia coli]@species,serogroup,Escherichia coli O24
taxon:1444282 [Escherichia coli 6-319-05_S4_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 6-319-05_S4_C3
taxon:1444155 [Escherichia coli 2-460-02_S3_C2]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2-460-02_S3_C2
taxon:1644989 [Escherichia sp. UIWRF0767]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0767
taxon:1281073 [Escherichia coli HVH 140 (4-5894387)]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli HVH 140 (4-5894387)
taxon:2093896 [Escherichia sp. MOD1-EC6163]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. MOD1-EC6163
taxon:670896 [Escherichia coli EPECa12]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli EPECa12
taxon:1343178 [Escherichia sp. 33]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. 33
taxon:1169362 [Escherichia coli KTE45]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE45
taxon:1849432 [Escherichia sp. GXS2]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. GXS2
taxon:1116183 [Escherichia coli P0304816.7]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0304816.7
taxon:1151230 [Escherichia coli B92]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli B92
taxon:1476562 [Escherichia coli O115:H10]@serotype,taxon:562 [Escherichia coli]@species,serotype,Escherichia coli O115:H10
taxon:2870766 [Escherichia sp. NIC4-1]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. NIC4-1
taxon:1303172 [Escherichia coli E-01_37]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli E-01_37
taxon:1182728 [Escherichia coli KTE154]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE154
taxon:1438693 [Escherichia coli UCI 57]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UCI 57
taxon:478007 [Escherichia coli O157:H7 str. EC508]@strain,taxon:83334 [Escherichia coli O157:H7]@serotype,strain,Escherichia coli O157:H7 str. EC508
taxon:1182683 [Escherichia coli KTE76]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE76
taxon:1444112 [Escherichia coli 3-373-03_S1_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 3-373-03_S1_C3
taxon:1444175 [Escherichia coli 2-005-03_S3_C3]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 2-005-03_S3_C3
taxon:1644957 [Escherichia sp. UIWRF0641]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0641
taxon:1281239 [Escherichia coli UMEA 3317-1]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli UMEA 3317-1
taxon:1207035 [Escherichia coli 14A]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 14A
taxon:1005558 [Escherichia coli 5905]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli 5905
taxon:2100500 [Escherichia coli O166:H49]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli O166:H49
taxon:2870771 [Escherichia sp. NIC20]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. NIC20
taxon:1007065 [Escherichia coli M15]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli M15
taxon:1033813 [Escherichia coli NA114]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli NA114
taxon:1400024 [Escherichia coli D6-117.07]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli D6-117.07
taxon:1446717 [Escherichia coli O26:H11 str. 2009C-4826]@strain,taxon:244319 [Escherichia coli O26:H11]@serotype,strain,Escherichia coli O26:H11 str. 2009C-4826
taxon:1328442 [Escherichia coli BIDMC 17B]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli BIDMC 17B
taxon:1182709 [Escherichia coli KTE118]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli KTE118
taxon:2082618 [Escherichia sp. R3]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. R3
taxon:1116084 [Escherichia coli P0305260.10]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli P0305260.10
taxon:868155 [Escherichia coli DEC5A]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli DEC5A
taxon:1017261 [Escherichia coli OUT:H18]@strain,taxon:562 [Escherichia coli]@species,strain,Escherichia coli OUT:H18
taxon:1645068 [Escherichia sp. UIWRF0962]@species,taxon:2608889 [unclassified Escherichia]@no rank,species,Escherichia sp. UIWRF0962
